StandID,INVYR,TRAIN
48204893010497_1,2011,train
48204893010497_2,2011,train
48204893010497_3,2011,train
48204893010497_4,2011,train
24126063010900_1,2002,train
24126063010900_2,2002,train
24126063010900_3,2002,train
24126063010900_4,2002,train
8603504010901_1,2006,train
8603504010901_4,2006,train
48205582010497_3,2011,train
22399121010497_1,2006,train
22399121010497_2,2006,train
22399121010497_3,2006,train
22399121010497_4,2006,train
24170891010900_3,2002,train
8619519010901_1,2006,train
8619519010901_2,2006,train
8619519010901_3,2006,train
216961495020004_1,2014,train
216961495020004_3,2014,train
13027896010497_4,2005,train
29883009010497_1,2009,train
29883009010497_4,2009,train
444202461489998_4,2017,train
558629764126144_1,2019,train
558629764126144_2,2019,train
558629764126144_3,2019,train
558629764126144_4,2019,train
29881562010497_2,2009,train
29881562010497_3,2009,train
29881562010497_4,2009,train
174764066020004_4,2013,train
48204941010497_1,2011,train
48204941010497_3,2011,train
48204941010497_4,2011,train
22954639010497_2,2007,train
22954639010497_3,2007,train
29881980010497_3,2009,train
22399042010497_3,2005,train
44541486020004_1,2013,train
44541486020004_2,2013,train
44541486020004_3,2013,train
44541486020004_4,2013,train
40220653010497_1,2010,train
40220653010497_2,2010,train
40220653010497_4,2010,train
12992234010497_2,2005,train
12992234010497_3,2005,train
22398717010497_3,2004,train
22399223010497_2,2006,train
22399227010497_1,2006,train
22399227010497_2,2006,train
22399227010497_3,2006,train
22399227010497_4,2006,train
412221277489998_1,2017,train
22954580010497_2,2007,train
22398408010497_3,2003,train
40220219010497_2,2010,train
22398798010497_2,2004,train
22398639010497_1,2004,train
22398639010497_3,2004,train
22398471010497_1,2003,train
22398471010497_2,2003,train
22398471010497_3,2003,train
22398471010497_4,2003,train
444202209489998_1,2017,train
444202209489998_3,2017,train
444202209489998_4,2017,train
29882781010497_1,2009,train
29882781010497_3,2009,train
29883452010497_2,2009,train
24496911010900_1,2003,train
44543000020004_3,2013,train
174763728020004_2,2013,train
29881554010497_2,2009,train
29881554010497_3,2009,train
29881554010497_4,2009,train
24854559010900_1,2004,train
24854559010900_2,2004,train
24854559010900_3,2004,train
24541545010900_1,2003,train
44543143020004_3,2013,train
24497836010900_1,2003,train
44543003020004_2,2013,train
48202480010497_2,2011,train
48202480010497_3,2011,train
484818868489998_1,2018,train
484818868489998_2,2018,train
484818868489998_4,2018,train
22398618010497_4,2003,train
174763923020004_1,2013,train
174763278020004_4,2013,train
714229286290487_1,2020,train
714229286290487_2,2020,train
714229286290487_3,2020,train
714229286290487_4,2020,train
48206474010497_1,2011,train
48206474010497_2,2011,train
48206474010497_3,2011,train
48206474010497_4,2011,train
29395579010497_1,2008,train
29395579010497_2,2008,train
29395579010497_4,2008,train
238861289489998_2,2014,train
238861119489998_3,2014,train
22933228010497_1,2008,train
22933228010497_2,2008,train
22933228010497_3,2008,train
22933228010497_4,2008,train
558629686126144_2,2019,train
29883404010497_3,2009,train
174763191020004_1,2013,train
174763191020004_2,2013,train
174763191020004_3,2013,train
174763191020004_4,2013,train
29395654010497_1,2008,train
29395654010497_2,2008,train
290008521489998_2,2015,train
40403601010497_1,2010,train
40403601010497_4,2010,train
24465325010900_2,2003,train
24467730010900_2,2003,train
44541543020004_4,2013,train
22398854010497_1,2004,train
22398854010497_3,2004,train
8646897010901_1,2006,train
8646897010901_2,2006,train
8646897010901_3,2006,train
8646897010901_4,2006,train
24547473010900_1,2003,train
24547473010900_2,2003,train
24547473010900_3,2003,train
5931296010901_1,2004,train
5931296010901_3,2004,train
216959503020004_2,2014,train
216959503020004_3,2014,train
216960360020004_1,2014,train
40220099010497_1,2010,train
40220099010497_3,2010,train
40220099010497_4,2010,train
22399217010497_1,2006,train
22399217010497_2,2006,train
22399217010497_4,2006,train
290008179489998_1,2015,train
290008179489998_2,2015,train
290008179489998_4,2015,train
22398978010497_2,2005,train
48204802010497_1,2011,train
48204802010497_2,2011,train
48204802010497_3,2011,train
48204802010497_4,2011,train
412223276489998_3,2017,train
558630994126144_1,2019,train
558630994126144_3,2019,train
29883458010497_2,2009,train
29394885010497_1,2008,train
29394885010497_2,2008,train
29394885010497_3,2008,train
29394885010497_4,2008,train
714229370290487_1,2020,train
216958667020004_3,2014,train
714229353290487_4,2020,train
48206271010497_1,2011,train
48206271010497_2,2011,train
48206271010497_3,2011,train
24871156010900_1,2004,train
24871156010900_2,2004,train
24871156010900_3,2004,train
24468035010900_1,2003,train
24468035010900_2,2003,train
24468035010900_3,2003,train
40403536010497_1,2010,train
40403536010497_4,2010,train
40220615010497_3,2010,train
24834563010900_1,2004,train
24834563010900_2,2004,train
22933036010497_1,2008,train
22954399010497_2,2007,train
40220707010497_1,2010,train
40220707010497_2,2010,train
40220707010497_3,2010,train
40220707010497_4,2010,train
24845014010900_2,2004,train
24845014010900_3,2004,train
24845014010900_4,2004,train
48204018010497_1,2011,train
48204018010497_3,2011,train
48204018010497_4,2011,train
29882875010497_3,2009,train
29882875010497_4,2009,train
490387788126144_3,2018,train
346864215489998_1,2016,train
346864254489998_1,2016,train
346864254489998_2,2016,train
48206605010497_1,2011,train
48206605010497_2,2011,train
48206605010497_3,2011,train
13058072010497_3,2005,train
48204594010497_2,2011,train
48204594010497_4,2011,train
29882611010497_2,2009,train
29882611010497_4,2009,train
25094866010900_2,2004,train
25094866010900_3,2004,train
25094866010900_4,2004,train
40220804010497_1,2010,train
714229349290487_3,2020,train
24154066010900_1,2002,train
24154066010900_3,2002,train
238861372489998_1,2014,train
48204522010497_4,2011,train
714229110290487_1,2020,train
714229110290487_2,2020,train
714229110290487_3,2020,train
13049193010497_1,2005,train
13049193010497_2,2005,train
13049193010497_4,2005,train
238861165489998_4,2014,train
22954568010497_1,2007,train
29883155010497_1,2009,train
8651166010901_1,2006,train
8651166010901_4,2006,train
48204090010497_1,2011,train
48204090010497_2,2011,train
48204090010497_4,2011,train
484819435489998_4,2018,train
22931281010497_1,2008,train
29883340010497_1,2009,train
29883340010497_4,2009,train
22399128010497_1,2006,train
22399128010497_4,2006,train
30764680020004_2,2012,train
30764680020004_4,2012,train
48206541010497_1,2011,train
48206541010497_3,2011,train
48206541010497_4,2011,train
558629614126144_2,2019,train
24191871010900_1,2002,train
24191871010900_2,2002,train
24191871010900_3,2002,train
24191871010900_4,2002,train
40220720010497_1,2010,train
40220720010497_3,2010,train
40220720010497_4,2010,train
22398258010497_2,2002,train
22398258010497_3,2002,train
22398258010497_4,2002,train
40403449010497_2,2010,train
714229117290487_3,2020,train
40403449010497_4,2010,train
346864572489998_1,2016,train
346864572489998_3,2016,train
346864572489998_4,2016,train
48206725010497_1,2011,train
48206725010497_2,2011,train
48206725010497_3,2011,train
48206725010497_4,2011,train
48202898010497_1,2011,train
48202898010497_2,2011,train
48202898010497_3,2011,train
48202898010497_4,2011,train
273640878489998_3,2015,train
22398244010497_3,2002,train
22398244010497_4,2002,train
48206190010497_1,2011,train
48206190010497_3,2011,train
48206190010497_4,2011,train
346864319489998_1,2016,train
22399137010497_3,2006,train
22954453010497_2,2007,train
22954453010497_3,2007,train
22954545010497_2,2007,train
12979628010497_3,2005,train
345933809489998_3,2016,train
48206505010497_1,2011,train
48206505010497_2,2011,train
48206505010497_4,2011,train
290008180489998_3,2015,train
490388099126144_2,2018,train
24857195010900_2,2004,train
24857195010900_4,2004,train
22398438010497_1,2003,train
22398438010497_2,2003,train
22398438010497_3,2003,train
345933432489998_2,2016,train
484819178489998_2,2018,train
48204985010497_1,2011,train
48204985010497_3,2011,train
48204985010497_4,2011,train
558630795126144_4,2019,train
22398699010497_1,2004,train
22398699010497_2,2004,train
22398699010497_4,2004,train
29882930010497_1,2009,train
40220484010497_1,2010,train
40220484010497_2,2010,train
40220484010497_3,2010,train
40220484010497_4,2010,train
22954696010497_1,2007,train
22954696010497_2,2007,train
22954696010497_3,2007,train
22954696010497_4,2007,train
22828659010497_1,2007,train
22828659010497_2,2007,train
22828659010497_3,2007,train
22828659010497_4,2007,train
490387793126144_4,2018,train
30852493020004_1,2012,train
30852493020004_3,2012,train
30852493020004_4,2012,train
48204519010497_1,2011,train
48204519010497_2,2011,train
48204519010497_3,2011,train
48204519010497_4,2011,train
13038857010497_1,2005,train
13038857010497_2,2005,train
13038857010497_3,2005,train
13038857010497_4,2005,train
345934936489998_1,2016,train
290008706489998_1,2015,train
290008706489998_2,2015,train
290008706489998_3,2015,train
290008706489998_4,2015,train
273642950489998_2,2015,train
29881471010497_3,2009,train
22399048010497_1,2005,train
22399048010497_2,2005,train
22399048010497_4,2005,train
29881794010497_1,2009,train
558629250126144_2,2019,train
22827678010497_4,2007,train
444202319489998_2,2017,train
444202319489998_4,2017,train
40403566010497_1,2010,train
40403566010497_3,2010,train
40403566010497_4,2010,train
48204186010497_1,2011,train
48204186010497_2,2011,train
48204186010497_3,2011,train
48204186010497_4,2011,train
24166383010900_1,2002,train
714228984290487_2,2020,train
714228984290487_3,2020,train
714228984290487_4,2020,train
558630837126144_1,2019,train
558630837126144_2,2019,train
558630837126144_3,2019,train
412220427489998_3,2017,train
22399108010497_1,2006,train
22399108010497_3,2006,train
22398940010497_2,2005,train
48205133010497_1,2011,train
48205133010497_2,2011,train
48205133010497_4,2011,train
645308538126144_2,2020,train
412222659489998_2,2017,train
216958791020004_1,2014,train
714229384290487_4,2020,train
558629509126144_1,2019,train
558629509126144_2,2019,train
558629509126144_3,2019,train
558629509126144_4,2019,train
22827502010497_1,2007,train
22827502010497_2,2007,train
22827502010497_3,2007,train
24855693010900_2,2004,train
24855693010900_4,2004,train
48205164010497_2,2011,train
48205164010497_3,2011,train
48205164010497_4,2011,train
22398804010497_2,2004,train
238861045489998_4,2014,train
645308247126144_3,2020,train
48202654010497_2,2011,train
48202654010497_3,2011,train
48202654010497_4,2011,train
40220692010497_4,2010,train
216959677020004_1,2014,train
216959677020004_2,2014,train
174763390020004_4,2013,train
22398592010497_2,2003,train
22398592010497_4,2003,train
412220789489998_1,2017,train
5931423010901_1,2004,train
5931423010901_3,2004,train
5931423010901_4,2004,train
22954690010497_1,2007,train
22954690010497_2,2007,train
22954690010497_3,2007,train
22954690010497_4,2007,train
22398844010497_1,2004,train
238861386489998_3,2014,train
29881724010497_1,2009,train
29881724010497_3,2009,train
29881724010497_4,2009,train
48206304010497_1,2011,train
48206304010497_2,2011,train
48206304010497_3,2011,train
48206304010497_4,2011,train
48203267010497_1,2011,train
48203267010497_2,2011,train
48203267010497_3,2011,train
490388211126144_3,2018,train
29395676010497_4,2008,train
48205136010497_1,2011,train
48205136010497_2,2011,train
48205136010497_4,2011,train
238861042489998_1,2014,train
29395675010497_2,2008,train
22399124010497_2,2006,train
22398734010497_1,2004,train
22398734010497_2,2004,train
22398734010497_3,2004,train
22398734010497_4,2004,train
22398741010497_3,2004,train
22398741010497_4,2004,train
484819187489998_1,2018,train
484819187489998_2,2018,train
29881977010497_1,2009,train
29883100010497_2,2009,train
29883100010497_4,2009,train
8623431010901_2,2006,train
8623431010901_4,2006,train
29395727010497_1,2008,train
29395727010497_2,2008,train
29395727010497_3,2008,train
29395727010497_4,2008,train
48205061010497_1,2011,train
48205061010497_2,2011,train
48205061010497_3,2011,train
48205061010497_4,2011,train
24844868010900_1,2004,train
24844868010900_2,2004,train
24844868010900_3,2004,train
24844868010900_4,2004,train
25070604010900_2,2004,train
490388322126144_4,2018,train
345935067489998_1,2016,train
29883018010497_1,2009,train
238861112489998_3,2014,train
8624216010901_4,2006,train
29882049010497_1,2009,train
29882049010497_2,2009,train
29882049010497_3,2009,train
29882049010497_4,2009,train
30763562020004_2,2012,train
30763562020004_3,2012,train
216961561020004_1,2014,train
216961561020004_2,2014,train
216961561020004_3,2014,train
216961561020004_4,2014,train
490388145126144_2,2018,train
29395646010497_3,2008,train
29395646010497_4,2008,train
22398955010497_2,2005,train
48206566010497_2,2011,train
48206566010497_3,2011,train
484819221489998_3,2018,train
22398269010497_1,2002,train
22398269010497_2,2002,train
22398269010497_3,2002,train
48206279010497_1,2011,train
48206279010497_4,2011,train
24829175010900_1,2004,train
24829175010900_2,2004,train
24829175010900_4,2004,train
8645944010901_3,2006,train
13022840010497_3,2005,train
13022840010497_4,2005,train
48206391010497_1,2011,train
48206391010497_3,2011,train
48206391010497_4,2011,train
44543056020004_2,2013,train
44543056020004_3,2013,train
238861281489998_1,2014,train
346864353489998_1,2016,train
346864353489998_2,2016,train
346864353489998_3,2016,train
346864353489998_4,2016,train
22954364010497_1,2007,train
29881628010497_1,2009,train
22931093010497_1,2008,train
22931093010497_2,2008,train
22931093010497_3,2008,train
273641025489998_2,2015,train
273641025489998_3,2015,train
24539171010900_3,2003,train
484819329489998_2,2018,train
22930921010497_3,2008,train
714229347290487_2,2020,train
714229347290487_3,2020,train
714229347290487_4,2020,train
8646439010901_2,2006,train
345936463489998_4,2016,train
498302558126144_2,2018,train
498302558126144_3,2018,train
498302558126144_4,2018,train
22398514010497_1,2003,train
22398514010497_2,2003,train
22398514010497_3,2003,train
22398514010497_4,2003,train
22398225010497_1,2002,train
22398225010497_2,2002,train
22398225010497_3,2002,train
22398225010497_4,2002,train
48206174010497_1,2011,train
48206174010497_2,2011,train
216959727020004_1,2014,train
24482958010900_1,2003,train
412220777489998_1,2017,train
412220777489998_3,2017,train
645308804126144_1,2020,train
645308804126144_2,2020,train
645308804126144_3,2020,train
645308804126144_4,2020,train
22931068010497_3,2008,train
444202453489998_3,2017,train
444202453489998_4,2017,train
